https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core i7 5th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core i7 6th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core i7 7th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core i7 8th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core i7 9th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core i7 10th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core i7 11th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core i7 12th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Pentium Dual Core,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Pentium Quad Core,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,AMD A10,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹3,230"
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,AMD Ryzen 3 ,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹5,450"
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,AMD Ryzen 5,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹7,510"
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,AMD Ryzen 7,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹10,060"
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Celeron Dual Core,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹1,610"
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core 2 Duo,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,₹560
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core i3 6th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹5,490"
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core i3 5th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹4,690"
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core i3 4th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹3,510"
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core i3 7th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹6,350"
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core i3 3rd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core i3 8th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹7,340"
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core i3 2nd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core i3 10th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core i3,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core i3 11th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹10,890"
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core i3 12th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹11,460"
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core i3 9th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹8,480"
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core i5 7th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹8,410"
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core i5 8th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹9,780"
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core i5 5th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹6,350"
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core i5 4th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹5,200"
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core i5 3rd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core i5 6th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹7,670"
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core i5 2nd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core i5 10th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core i5,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core i5 11th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹14,420"
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core i5 12th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹15,830"
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core i5 9th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core i7,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core i7 2nd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core i7 3rd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core i7 4th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹7,140"
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core i7 5th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹9,160"
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core i7 6th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹10,890"
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core i7 7th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹12,700"
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core i7 8th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹14,180"
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core i7 9th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core i7 10th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core i7 11th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹18,550"
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Core i7 12th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹19,540"
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Pentium Dual Core,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹1,370"
https://www.cashify.in/sell-old-laptop/used-lenovo-y-series,Yes,Intel Pentium Quad Core,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹2,340"
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,AMD A10,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹3,690"
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,AMD Ryzen 3 ,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹6,300"
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,AMD Ryzen 5,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹8,730"
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,AMD Ryzen 7,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹11,740"
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Celeron Dual Core,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹1,790"
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core 2 Duo,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,₹550
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core i3,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core i3 2nd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core i3 3rd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core i3 4th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹4,020"
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core i3 5th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹5,400"
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core i3 6th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹6,350"
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core i3 7th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹7,370"
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core i3 8th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹8,530"
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core i3 9th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹9,880"
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core i3 10th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core i3 11th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹12,710"
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core i3 12th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹13,390"
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core i5,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core i5 2nd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core i5 3rd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core i5 4th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹6,010"
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core i5 5th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹7,370"
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core i5 6th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹8,920"
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core i5 7th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹9,790"
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core i5 8th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹11,400"
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core i5 9th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core i5 10th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core i5 11th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹16,870"
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core i5 12th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹18,530"
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core i7,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core i7 2nd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core i7 3rd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core i7 4th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹8,290"
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core i7 5th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹10,670"
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core i7 6th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹12,710"
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core i7 7th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹14,840"
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core i7 8th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹16,590"
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core i7 9th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core i7 10th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core i7 11th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹21,730"
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Core i7 12th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹22,900"
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Pentium Dual Core,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹1,500"
https://www.cashify.in/sell-old-laptop/used-galaxy-book2-pro-series,Yes,Intel Pentium Quad Core,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹2,640"
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,AMD A10,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹2,900"
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,AMD Ryzen 3 ,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹4,920"
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,AMD Ryzen 5,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹6,800"
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,AMD Ryzen 7,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹9,130"
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Celeron Dual Core,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹1,430"
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core 2 Duo,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,₹470
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core i3,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core i3 2nd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core i3 3rd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core i3 4th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹3,160"
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core i3 5th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹4,230"
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core i3 6th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹4,960"
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core i3 7th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹5,750"
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core i3 8th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹6,650"
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core i3 9th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹7,690"
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core i3 10th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core i3 11th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹9,880"
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core i3 12th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹10,410"
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core i5,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core i5 2nd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core i5 3rd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core i5 4th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹4,700"
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core i5 5th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹5,750"
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core i5 6th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹6,950"
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core i5 7th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹7,630"
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core i5 8th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹8,870"
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core i5 9th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core i5 10th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core i5 11th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹13,110"
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core i5 12th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹14,390"
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core i7,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core i7 2nd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core i7 3rd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core i7 4th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹6,460"
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core i7 5th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹8,300"
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core i7 6th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹9,880"
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core i7 7th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹11,540"
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core i7 8th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹12,890"
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core i7 9th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core i7 10th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core i7 11th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹16,870"
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Core i7 12th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹17,770"
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Pentium Dual Core,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹1,210"
https://www.cashify.in/sell-old-laptop/used-samsung-notebook-series,Yes,Intel Pentium Quad Core,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹2,090"
https://www.cashify.in/sell-old-laptop/used-other-sony-series,Yes,AMD A10,4 GB,320 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹2,500"
